Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001
"Census Tract 884","Census Tract 884, Queens County, New York","36081088400","140","00","21","36","081","21",,"088400",7932
"Census Tract 889.01","Census Tract 889.01, Queens County, New York","36081088901","140","00","21","36","081","21",,"088901",9079
"Census Tract 889.02","Census Tract 889.02, Queens County, New York","36081088902","140","00","21","36","081","21",,"088902",602
"Census Tract 892","Census Tract 892, Queens County, New York","36081089200","140","00","21","36","081","21",,"089200",8734
"Census Tract 907","Census Tract 907, Queens County, New York","36081090700","140","00","21","36","081","21",,"090700",1354
"Census Tract 916.01","Census Tract 916.01, Queens County, New York","36081091601","140","00","21","36","081","21",,"091601",4204
"Census Tract 916.02","Census Tract 916.02, Queens County, New York","36081091602","140","00","21","36","081","21",,"091602",22
"Census Tract 918","Census Tract 918, Queens County, New York","36081091800","140","00","21","36","081","21",,"091800",16
"Census Tract 919","Census Tract 919, Queens County, New York","36081091900","140","00","21","36","081","21",,"091900",5454
"Census Tract 922","Census Tract 922, Queens County, New York","36081092200","140","00","21","36","081","21",,"092200",2206
"Census Tract 925","Census Tract 925, Queens County, New York","36081092500","140","00","21","36","081","21",,"092500",3344
"Census Tract 928","Census Tract 928, Queens County, New York","36081092800","140","00","21","36","081","21",,"092800",3440
"Census Tract 929","Census Tract 929, Queens County, New York","36081092900","140","00","21","36","081","21",,"092900",5375
"Census Tract 934","Census Tract 934, Queens County, New York","36081093400","140","00","21","36","081","21",,"093400",7919
"Census Tract 938","Census Tract 938, Queens County, New York","36081093800","140","00","21","36","081","21",,"093800",4345
"Census Tract 939","Census Tract 939, Queens County, New York","36081093900","140","00","21","36","081","21",,"093900",3741
"Census Tract 942.01","Census Tract 942.01, Queens County, New York","36081094201","140","00","21","36","081","21",,"094201",1967
"Census Tract 942.02","Census Tract 942.02, Queens County, New York","36081094202","140","00","21","36","081","21",,"094202",3629
"Census Tract 942.03","Census Tract 942.03, Queens County, New York","36081094203","140","00","21","36","081","21",,"094203",5441
"Census Tract 945","Census Tract 945, Queens County, New York","36081094500","140","00","21","36","081","21",,"094500",4191
"Census Tract 947","Census Tract 947, Queens County, New York","36081094700","140","00","21","36","081","21",,"094700",2139
"Census Tract 952","Census Tract 952, Queens County, New York","36081095200","140","00","21","36","081","21",,"095200",917
"Census Tract 962","Census Tract 962, Queens County, New York","36081096200","140","00","21","36","081","21",,"096200",3116
"Census Tract 964","Census Tract 964, Queens County, New York","36081096400","140","00","21","36","081","21",,"096400",3732
"Census Tract 972.01","Census Tract 972.01, Queens County, New York","36081097201","140","00","21","36","081","21",,"097201",8752
"Census Tract 972.02","Census Tract 972.02, Queens County, New York","36081097202","140","00","21","36","081","21",,"097202",3270
"Census Tract 973","Census Tract 973, Queens County, New York","36081097300","140","00","21","36","081","21",,"097300",2283
"Census Tract 981","Census Tract 981, Queens County, New York","36081098100","140","00","21","36","081","21",,"098100",1908
"Census Tract 987","Census Tract 987, Queens County, New York","36081098700","140","00","21","36","081","21",,"098700",2599
"Census Tract 991","Census Tract 991, Queens County, New York","36081099100","140","00","21","36","081","21",,"099100",6659
"Census Tract 992","Census Tract 992, Queens County, New York","36081099200","140","00","21","36","081","21",,"099200",2788
"Census Tract 997.01","Census Tract 997.01, Queens County, New York","36081099701","140","00","21","36","081","21",,"099701",2792
"Census Tract 997.02","Census Tract 997.02, Queens County, New York","36081099702","140","00","21","36","081","21",,"099702",14170
"Census Tract 998","Census Tract 998, Queens County, New York","36081099800","140","00","21","36","081","21",,"099800",12908
"Census Tract 999","Census Tract 999, Queens County, New York","36081099900","140","00","21","36","081","21",,"099900",0
"Census Tract 1008","Census Tract 1008, Queens County, New York","36081100800","140","00","21","36","081","21",,"100800",9835
"Census Tract 1010.01","Census Tract 1010.01, Queens County, New York","36081101001","140","00","21","36","081","21",,"101001",9479
"Census Tract 1010.02","Census Tract 1010.02, Queens County, New York","36081101002","140","00","21","36","081","21",,"101002",3751
"Census Tract 1017","Census Tract 1017, Queens County, New York","36081101700","140","00","21","36","081","21",,"101700",5871
"Census Tract 1029","Census Tract 1029, Queens County, New York","36081102900","140","00","21","36","081","21",,"102900",3406
"Census Tract 1032.01","Census Tract 1032.01, Queens County, New York","36081103201","140","00","21","36","081","21",,"103201",5701
"Census Tract 1032.02","Census Tract 1032.02, Queens County, New York","36081103202","140","00","21","36","081","21",,"103202",6670
"Census Tract 1033","Census Tract 1033, Queens County, New York","36081103300","140","00","21","36","081","21",,"103300",4149
"Census Tract 1039","Census Tract 1039, Queens County, New York","36081103900","140","00","21","36","081","21",,"103900",6161
"Census Tract 1047","Census Tract 1047, Queens County, New York","36081104700","140","00","21","36","081","21",,"104700",7207
"Census Tract 1059","Census Tract 1059, Queens County, New York","36081105900","140","00","21","36","081","21",,"105900",3640
"Census Tract 1072.01","Census Tract 1072.01, Queens County, New York","36081107201","140","00","21","36","081","21",,"107201",2630
"Census Tract 1072.02","Census Tract 1072.02, Queens County, New York","36081107202","140","00","21","36","081","21",,"107202",0
"Census Tract 1081.01","Census Tract 1081.01, Queens County, New York","36081108101","140","00","21","36","081","21",,"108101",952
"Census Tract 1081.02","Census Tract 1081.02, Queens County, New York","36081108102","140","00","21","36","081","21",,"108102",956
"Census Tract 1083","Census Tract 1083, Queens County, New York","36081108300","140","00","21","36","081","21",,"108300",1823
"Census Tract 1091","Census Tract 1091, Queens County, New York","36081109100","140","00","21","36","081","21",,"109100",2085
"Census Tract 1097","Census Tract 1097, Queens County, New York","36081109700","140","00","21","36","081","21",,"109700",2048
"Census Tract 1099","Census Tract 1099, Queens County, New York","36081109900","140","00","21","36","081","21",,"109900",3335
"Census Tract 1113","Census Tract 1113, Queens County, New York","36081111300","140","00","21","36","081","21",,"111300",2514
"Census Tract 1123","Census Tract 1123, Queens County, New York","36081112300","140","00","21","36","081","21",,"112300",2111
"Census Tract 1129","Census Tract 1129, Queens County, New York","36081112900","140","00","21","36","081","21",,"112900",2311
"Census Tract 1133","Census Tract 1133, Queens County, New York","36081113300","140","00","21","36","081","21",,"113300",1671
"Census Tract 1139","Census Tract 1139, Queens County, New York","36081113900","140","00","21","36","081","21",,"113900",3328
"Census Tract 1141","Census Tract 1141, Queens County, New York","36081114100","140","00","21","36","081","21",,"114100",2463
"Census Tract 1147","Census Tract 1147, Queens County, New York","36081114700","140","00","21","36","081","21",,"114700",1800
"Census Tract 1151","Census Tract 1151, Queens County, New York","36081115100","140","00","21","36","081","21",,"115100",1210
"Census Tract 1155","Census Tract 1155, Queens County, New York","36081115500","140","00","21","36","081","21",,"115500",2135
"Census Tract 1157","Census Tract 1157, Queens County, New York","36081115700","140","00","21","36","081","21",,"115700",3465
"Census Tract 1159","Census Tract 1159, Queens County, New York","36081115900","140","00","21","36","081","21",,"115900",4284
"Census Tract 1161","Census Tract 1161, Queens County, New York","36081116100","140","00","21","36","081","21",,"116100",4542
"Census Tract 1163","Census Tract 1163, Queens County, New York","36081116300","140","00","21","36","081","21",,"116300",9375
"Census Tract 1167","Census Tract 1167, Queens County, New York","36081116700","140","00","21","36","081","21",,"116700",2075
"Census Tract 1171","Census Tract 1171, Queens County, New York","36081117100","140","00","21","36","081","21",,"117100",3035
"Census Tract 1175","Census Tract 1175, Queens County, New York","36081117500","140","00","21","36","081","21",,"117500",5011
"Census Tract 1181","Census Tract 1181, Queens County, New York","36081118100","140","00","21","36","081","21",,"118100",1811
"Census Tract 1185","Census Tract 1185, Queens County, New York","36081118500","140","00","21","36","081","21",,"118500",2048
"Census Tract 1187","Census Tract 1187, Queens County, New York","36081118700","140","00","21","36","081","21",,"118700",2491
"Census Tract 1189","Census Tract 1189, Queens County, New York","36081118900","140","00","21","36","081","21",,"118900",2395
"Census Tract 1191","Census Tract 1191, Queens County, New York","36081119100","140","00","21","36","081","21",,"119100",2944
"Census Tract 1193","Census Tract 1193, Queens County, New York","36081119300","140","00","21","36","081","21",,"119300",2350
"Census Tract 1195","Census Tract 1195, Queens County, New York","36081119500","140","00","21","36","081","21",,"119500",1381
"Census Tract 1199","Census Tract 1199, Queens County, New York","36081119900","140","00","21","36","081","21",,"119900",1506
"Census Tract 1201","Census Tract 1201, Queens County, New York","36081120100","140","00","21","36","081","21",,"120100",1712
"Census Tract 1203","Census Tract 1203, Queens County, New York","36081120300","140","00","21","36","081","21",,"120300",1616
"Census Tract 1205","Census Tract 1205, Queens County, New York","36081120500","140","00","21","36","081","21",,"120500",2837
"Census Tract 1207","Census Tract 1207, Queens County, New York","36081120700","140","00","21","36","081","21",,"120700",2775
"Census Tract 1211","Census Tract 1211, Queens County, New York","36081121100","140","00","21","36","081","21",,"121100",0
"Census Tract 1215","Census Tract 1215, Queens County, New York","36081121500","140","00","21","36","081","21",,"121500",3907
"Census Tract 1223","Census Tract 1223, Queens County, New York","36081122300","140","00","21","36","081","21",,"122300",3330
